product_id,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I576932,C159886,Female,58,Toys,4,143.36,Debit Card,14/03/2021,Mall of Istanbul
I270441,C123618,Female,59,Clothing,1,300.08,Cash,8/4/2022,Metropol AVM
I827488,C622329,Female,19,Clothing,4,1200.32,Credit Card,9/7/2022,Kanyon
I236096,C740518,Female,39,Clothing,1,300.08,Debit Card,29/11/2021,Mall of Istanbul
I780940,C164046,Male,19,Clothing,3,900.24,Debit Card,15/04/2021,Viaport Outlet
I126279,C722003,Male,65,Clothing,3,900.24,Cash,29/12/2022,Forum Istanbul
I337132,C122254,Female,20,Clothing,5,1500.4,Cash,12/9/2021,Istinye Park
I113566,C833832,Female,31,Clothing,2,600.16,Cash,7/4/2022,Viaport Outlet
I196306,C345828,Male,51,Technology,4,4200,Credit Card,30/06/2021,Kanyon
I229719,C334097,Female,38,Shoes,1,600.17,Credit Card,5/1/2022,Mall of Istanbul
I329613,C126100,Female,58,Clothing,5,1500.4,Debit Card,5/12/2021,Mall of Istanbul
I238285,C510364,Male,44,Clothing,3,900.24,Cash,20/05/2021,Forum Istanbul
I597660,C230207,Female,61,Clothing,3,900.24,Cash,26/12/2022,Cevahir AVM
I162737,C189528,Female,64,Food & Beverage,5,26.15,Cash,26/11/2022,Cevahir AVM
I130989,C148047,Female,69,Clothing,1,300.08,Credit Card,27/08/2022,Metrocity
I328570,C304549,Female,26,Shoes,1,600.17,Debit Card,27/05/2021,Istinye Park
I108567,C488263,Female,64,Clothing,1,300.08,Cash,29/01/2023,Metrocity
I169204,C160190,Male,19,Toys,4,143.36,Cash,19/12/2021,Kanyon
I166361,C526513,Male,22,Food & Beverage,3,15.69,Cash,9/10/2021,Kanyon
I290124,C335595,Female,68,Clothing,4,1200.32,Debit Card,5/10/2021,Kanyon
I294891,C266128,Female,46,Clothing,1,300.08,Credit Card,18/08/2022,Mall of Istanbul
I111440,C187813,Male,40,Toys,2,71.68,Credit Card,22/08/2021,Kanyon
I294211,C249993,Female,59,Technology,4,4200,Cash,24/06/2021,Mall of Istanbul
I735905,C439853,Female,18,Cosmetics,1,40.66,Cash,20/01/2022,Kanyon
I937841,C309165,Female,58,Clothing,1,300.08,Cash,24/02/2022,Mall of Istanbul
I284202,C434802,Male,46,Food & Beverage,5,26.15,Credit Card,27/11/2022,Istinye Park
I115449,C240902,Female,42,Food & Beverage,4,20.92,Debit Card,23/11/2022,Kanyon
I659960,C939175,Male,62,Clothing,1,300.08,Credit Card,21/12/2021,Cevahir AVM
I176554,C180719,Male,24,Toys,5,179.2,Debit Card,7/5/2021,Emaar Square Mall
I292313,C252662,Female,18,Cosmetics,4,162.64,Cash,31/07/2022,Metrocity
I533515,C289993,Female,56,Toys,1,35.84,Credit Card,27/09/2021,Metrocity
I288268,C132503,Female,59,Souvenir,3,35.19,Credit Card,25/06/2022,Cevahir AVM
I103324,C501294,Female,63,Food & Beverage,1,5.23,Cash,6/12/2022,Istinye Park
I233367,C233053,Female,32,Souvenir,5,58.65,Debit Card,3/11/2021,Kanyon
I480312,C412543,Male,59,Shoes,1,600.17,Cash,13/01/2022,Kanyon
I937134,C949868,Male,30,Souvenir,2,23.46,Cash,13/10/2021,Mall of Istanbul
I138038,C165331,Female,32,Cosmetics,5,203.3,Cash,7/3/2022,Kanyon
I288025,C151464,Female,38,Food & Beverage,5,26.15,Credit Card,23/11/2022,Forum Istanbul
I492848,C259107,Female,47,Clothing,5,1500.4,Cash,5/8/2021,Mall of Istanbul
I230515,C723990,Female,35,Clothing,1,300.08,Cash,15/01/2021,Cevahir AVM
I241354,C160596,Female,35,Food & Beverage,1,5.23,Debit Card,1/7/2022,Kanyon
I822406,C339385,Female,45,Clothing,1,300.08,Credit Card,9/7/2022,Emaar Square Mall
I210426,C207922,Male,46,Souvenir,4,46.92,Cash,19/01/2022,Metropol AVM
I509979,C227945,Male,49,Food & Beverage,2,10.46,Debit Card,13/02/2021,Istinye Park
I150364,C134039,Female,69,Food & Beverage,5,26.15,Credit Card,29/01/2023,Metrocity
I206350,C140290,Male,33,Technology,5,5250,Cash,23/06/2021,Emaar Square Mall
I100614,C261517,Female,41,Cosmetics,5,203.3,Cash,11/7/2021,Cevahir AVM
I818342,C340084,Female,52,Clothing,1,300.08,Debit Card,3/2/2021,Zorlu Center
I248898,C264545,Male,38,Clothing,5,1500.4,Credit Card,19/11/2021,Kanyon
I232489,C173388,Male,52,Clothing,5,1500.4,Cash,20/02/2022,Mall of Istanbul
I247145,C274472,Female,55,Books,5,75.75,Credit Card,26/12/2021,Mall of Istanbul
I153775,C921087,Female,60,Shoes,2,1200.34,Credit Card,12/9/2021,Metrocity
I179719,C306330,Female,26,Cosmetics,2,81.32,Cash,22/02/2021,Mall of Istanbul
I249552,C143595,Female,57,Clothing,4,1200.32,Cash,22/01/2022,Zorlu Center
I380830,C484681,Male,63,Clothing,4,1200.32,Credit Card,25/05/2022,Metrocity
I114843,C102515,Female,28,Shoes,4,2400.68,Cash,18/12/2021,Mall of Istanbul
I509775,C265780,Female,59,Clothing,4,1200.32,Cash,29/10/2021,Kanyon
I298023,C828402,Male,64,Food & Beverage,1,5.23,Cash,6/3/2023,Viaport Outlet
I314226,C237366,Male,67,Food & Beverage,3,15.69,Debit Card,15/12/2021,Mall of Istanbul
I211007,C181184,Male,56,Clothing,1,300.08,Cash,20/12/2022,Istinye Park
I139026,C153137,Female,65,Shoes,1,600.17,Cash,30/01/2021,Zorlu Center
I140955,C291291,Female,24,Food & Beverage,3,15.69,Cash,25/02/2022,Emaar Square Mall
I234104,C319696,Male,43,Cosmetics,1,40.66,Cash,6/10/2021,Metrocity
I797149,C225949,Female,28,Toys,5,179.2,Cash,5/2/2023,Metrocity
I216047,C391248,Female,37,Clothing,1,300.08,Cash,27/11/2022,Cevahir AVM
I833963,C137362,Female,18,Clothing,4,1200.32,Credit Card,3/4/2021,Kanyon
I213268,C136682,Female,63,Shoes,1,600.17,Cash,24/06/2021,Metrocity
I807712,C315726,Female,37,Shoes,1,600.17,Cash,1/9/2021,Metropol AVM
I263829,C118571,Female,46,Toys,5,179.2,Cash,9/10/2021,Kanyon
I197447,C770626,Female,18,Food & Beverage,1,5.23,Debit Card,15/06/2022,Mall of Istanbul
I222463,C243451,Female,36,Clothing,1,300.08,Cash,29/01/2023,Viaport Outlet
I875529,C353540,Male,20,Food & Beverage,5,26.15,Cash,31/01/2023,Mall of Istanbul
I443994,C480991,Male,66,Food & Beverage,5,26.15,Credit Card,16/09/2022,Kanyon
I128638,C162398,Female,34,Food & Beverage,4,20.92,Cash,27/11/2021,Metropol AVM
I526892,C101261,Female,31,Cosmetics,5,203.3,Debit Card,10/9/2022,Zorlu Center
I160932,C232859,Female,59,Clothing,2,600.16,Credit Card,8/7/2021,Emaar Square Mall
I278211,C297801,Female,24,Clothing,2,600.16,Debit Card,16/10/2022,Mall of Istanbul
I232117,C336156,Female,39,Shoes,1,600.17,Credit Card,22/08/2022,Kanyon
I469490,C122011,Female,58,Cosmetics,5,203.3,Credit Card,27/04/2021,Kanyon
I677367,C811884,Female,37,Shoes,5,3000.85,Credit Card,6/6/2022,Emaar Square Mall
I360069,C191489,Female,39,Shoes,2,1200.34,Cash,2/3/2021,Viaport Outlet
I677787,C160706,Female,46,Clothing,5,1500.4,Credit Card,26/06/2022,Metrocity
I186360,C159205,Female,40,Cosmetics,5,203.3,Credit Card,22/11/2021,Forum Istanbul
I159210,C901974,Male,22,Cosmetics,2,81.32,Cash,7/9/2021,Metrocity
I267759,C273323,Male,48,Technology,4,4200,Cash,30/05/2022,Kanyon
I133928,C217716,Female,51,Food & Beverage,4,20.92,Cash,3/6/2022,Mall of Istanbul
I139530,C572091,Female,38,Food & Beverage,2,10.46,Cash,31/01/2023,Kanyon
I155338,C222040,Female,45,Food & Beverage,5,26.15,Debit Card,15/09/2021,Metrocity
I106470,C293605,Male,35,Toys,2,71.68,Cash,18/07/2021,Metropol AVM
I175718,C182693,Female,62,Cosmetics,1,40.66,Debit Card,9/2/2021,Viaport Outlet
I766238,C166142,Female,34,Cosmetics,4,162.64,Cash,24/05/2022,Mall of Istanbul
I339994,C233561,Male,36,Cosmetics,1,40.66,Cash,5/1/2021,Forum Istanbul
I213491,C337721,Female,23,Toys,4,143.36,Debit Card,16/10/2021,Istinye Park
I491239,C157128,Female,37,Cosmetics,2,81.32,Debit Card,14/05/2021,Viaport Outlet
I149830,C298828,Female,53,Clothing,3,900.24,Credit Card,10/10/2021,Kanyon
I104473,C202633,Female,27,Clothing,5,1500.4,Debit Card,24/01/2021,Istinye Park
I504418,C182302,Female,22,Food & Beverage,4,20.92,Credit Card,13/08/2022,Kanyon
I155694,C430931,Female,46,Cosmetics,3,121.98,Cash,5/11/2021,Metropol AVM
I260419,C327137,Male,38,Technology,4,4200,Credit Card,15/08/2022,Metropol AVM
I287965,C171377,Female,34,Food & Beverage,5,26.15,Cash,30/09/2022,Mall of Istanbul
I652436,C251786,Female,55,Souvenir,2,23.46,Cash,30/01/2022,Istinye Park
I870519,C437904,Female,22,Clothing,4,1200.32,Cash,1/9/2021,Mall of Istanbul
I224038,C192357,Male,26,Clothing,1,300.08,Debit Card,22/08/2022,Istinye Park
I170927,C249994,Female,37,Cosmetics,3,121.98,Credit Card,22/09/2022,Metrocity
I582909,C314945,Female,61,Clothing,5,1500.4,Cash,25/01/2021,Viaport Outlet
I153766,C207391,Female,67,Clothing,2,600.16,Cash,19/10/2022,Kanyon
I269050,C138767,Male,69,Clothing,4,1200.32,Cash,18/11/2021,Viaport Outlet
I250253,C817202,Female,27,Shoes,2,1200.34,Debit Card,14/04/2022,Emaar Square Mall
I136804,C769179,Female,26,Cosmetics,5,203.3,Cash,15/05/2022,Istinye Park
I136504,C758807,Female,30,Souvenir,5,58.65,Debit Card,28/02/2021,Mall of Istanbul
I194113,C271813,Female,69,Souvenir,2,23.46,Credit Card,23/01/2021,Emaar Square Mall
I622329,C304924,Male,39,Shoes,3,1800.51,Debit Card,26/11/2022,Mall of Istanbul
I250385,C312568,Female,43,Clothing,2,600.16,Cash,1/4/2022,Metrocity
I282695,C266377,Female,38,Clothing,3,900.24,Credit Card,22/02/2022,Kanyon
I206642,C289260,Female,36,Cosmetics,3,121.98,Debit Card,12/1/2023,Zorlu Center
I245988,C151503,Female,61,Cosmetics,5,203.3,Credit Card,28/08/2022,Metrocity
I264264,C615393,Female,56,Technology,5,5250,Credit Card,25/03/2021,Zorlu Center
I253061,C205984,Male,58,Shoes,1,600.17,Credit Card,25/05/2021,Metropol AVM
I141939,C224857,Male,66,Food & Beverage,4,20.92,Cash,17/03/2022,Metropol AVM
I179672,C235663,Male,38,Food & Beverage,3,15.69,Cash,21/11/2021,Metropol AVM
I283507,C268455,Female,64,Clothing,3,900.24,Debit Card,2/2/2023,Mall of Istanbul
I485162,C475080,Male,64,Clothing,2,600.16,Credit Card,21/05/2021,Mall of Istanbul
I138219,C338671,Female,21,Clothing,3,900.24,Cash,9/6/2021,Cevahir AVM
I369631,C606472,Female,45,Clothing,3,900.24,Cash,4/2/2022,Istinye Park
I285013,C424443,Male,31,Technology,2,2100,Credit Card,27/02/2021,Metrocity
I288639,C181284,Male,37,Clothing,4,1200.32,Cash,24/10/2022,Forum Istanbul
I145668,C184744,Male,31,Toys,3,107.52,Credit Card,17/03/2022,Mall of Istanbul
I203772,C271031,Female,63,Clothing,4,1200.32,Cash,1/8/2021,Forum Istanbul
I280961,C932517,Female,26,Clothing,2,600.16,Debit Card,2/10/2021,Kanyon
I224642,C581271,Male,46,Food & Beverage,4,20.92,Credit Card,30/03/2022,Metrocity
I192290,C850866,Female,31,Clothing,2,600.16,Credit Card,30/09/2021,Mall of Istanbul
I118084,C264819,Female,60,Clothing,5,1500.4,Cash,10/1/2021,Cevahir AVM
I272181,C279559,Female,23,Clothing,2,600.16,Credit Card,22/01/2023,Kanyon
I278920,C162008,Female,59,Clothing,2,600.16,Credit Card,3/7/2021,Cevahir AVM
I187920,C475377,Female,44,Cosmetics,2,81.32,Debit Card,1/10/2022,Metrocity
I328192,C198094,Female,54,Food & Beverage,1,5.23,Credit Card,2/9/2021,Kanyon
I953657,C838623,Male,55,Clothing,5,1500.4,Debit Card,17/08/2022,Kanyon
I226372,C853154,Male,50,Shoes,4,2400.68,Cash,24/02/2022,Zorlu Center
I130494,C291802,Female,36,Souvenir,2,23.46,Debit Card,13/02/2021,Mall of Istanbul
I237041,C206443,Male,33,Shoes,5,3000.85,Cash,6/9/2022,Metrocity
I182523,C164988,Male,18,Cosmetics,2,81.32,Cash,13/03/2022,Metropol AVM
I307391,C218830,Female,54,Souvenir,2,23.46,Credit Card,26/08/2022,Mall of Istanbul
I253364,C172917,Male,46,Cosmetics,3,121.98,Debit Card,20/11/2021,Mall of Istanbul
I123565,C127847,Male,38,Food & Beverage,2,10.46,Credit Card,17/06
